tile_type,wire_name,speed_index,res,cap
CLK_PMV2,CLK_FEED_NE4BEG3,1175,0.000,0.000
CLK_PMV2_SVT,CLK_PMV_LOGIC_OUTS9_0,1229,0.000,0.000
CLK_PMV2_SVT,CLK_PMV2_ODIV4,458,0.000,0.000
CLK_PMV2_SVT,CLK_PMV_IMUX35_0,1230,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_SW4END2,1165,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WW2END0,1158,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WW2A3,1161,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WR1END3,1167,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WL1END3,1156,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WW4A2,1159,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WW4B2,1160,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WW4END3,1163,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_WW4C3,1162,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_SW4A2,1166,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_R_CK_GCLK21,1152,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_SE2A0,1153,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_SE4C2,1155,0.000,0.000
CLK_PMV2_SVT,CLK_PMV_BYP4_0,1231,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_SW2A3,1164,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_SE4BEG3,1154,0.000,0.000
CLK_PMV2_SVT,CLK_PMV_CTRL0_0,1232,0.000,0.000
CLK_PMV2_SVT,CLK_PMV_FAN7_0,1233,0.000,0.000
CLK_PMV2_SVT,CLK_PMV_CLK1_0,1234,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EE2A1,1171,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EE4B1,1169,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EE4C3,1178,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EE4BEG3,1181,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EE4A3,1170,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EE2BEG3,1168,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_CK_BUFG_CASC11,1157,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_EL1BEG0,1180,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_NW4END3,1177,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_LH4,1182,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_NE2A0,1176,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_ER1BEG3,1179,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_NE4C3,1172,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_NW4A3,1173,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_NW2A3,1174,0.000,0.000
CLK_PMV2_SVT,CLK_FEED_NE4BEG3,1175,0.000,0.000
CLK_PMVIOB,CLK_PMV_LOGIC_OUTS2_0,1229,0.000,0.000
CLK_PMVIOB,CLK_PMVIOB_ODIV4,458,0.000,0.000
CLK_PMVIOB,CLK_PMV_IMUX0_0,1230,0.000,0.000
CLK_PMVIOB,CLK_FEED_WW2END1,1158,0.000,0.000
CLK_PMVIOB,CLK_FEED_WW2A1,1161,0.000,0.000
CLK_PMVIOB,CLK_FEED_WL1END3,1156,0.000,0.000
CLK_PMVIOB,CLK_FEED_WR1END3,1167,0.000,0.000
CLK_PMVIOB,CLK_FEED_WW4A3,1159,0.000,0.000
CLK_PMVIOB,CLK_FEED_SW4END3,1165,0.000,0.000
CLK_PMVIOB,CLK_FEED_WW4C0,1162,0.000,0.000
CLK_PMVIOB,CLK_PMV_BYP0_0,1231,0.000,0.000
CLK_PMVIOB,CLK_FEED_WW4END3,1163,0.000,0.000
CLK_PMVIOB,CLK_FEED_WW4B3,1160,0.000,0.000
CLK_PMVIOB,CLK_FEED_R_CK_GCLK21,1152,0.000,0.000
CLK_PMVIOB,CLK_FEED_SE2A0,1153,0.000,0.000
CLK_PMVIOB,CLK_FEED_SE4C3,1155,0.000,0.000
CLK_PMVIOB,CLK_FEED_SW4A3,1166,0.000,0.000
CLK_PMVIOB,CLK_FEED_SW2A3,1164,0.000,0.000
CLK_PMVIOB,CLK_FEED_SE4BEG3,1154,0.000,0.000
CLK_PMVIOB,CLK_PMV_CTRL1_0,1232,0.000,0.000
CLK_PMVIOB,CLK_PMV_FAN7_0,1233,0.000,0.000
CLK_PMVIOB,CLK_PMV_CLK1_0,1234,0.000,0.000
CLK_PMVIOB,CLK_FEED_EE2A1,1171,0.000,0.000
CLK_PMVIOB,CLK_FEED_EE4B1,1169,0.000,0.000
CLK_PMVIOB,CLK_FEED_EE4C3,1178,0.000,0.000
CLK_PMVIOB,CLK_FEED_EE4BEG3,1181,0.000,0.000
CLK_PMVIOB,CLK_FEED_EE4A3,1170,0.000,0.000
CLK_PMVIOB,CLK_FEED_EE2BEG3,1168,0.000,0.000
CLK_PMVIOB,CLK_FEED_CK_BUFG_CASC11,1157,0.000,0.000
CLK_PMVIOB,CLK_FEED_EL1BEG0,1180,0.000,0.000
CLK_PMVIOB,CLK_FEED_NW4END3,1177,0.000,0.000
CLK_PMVIOB,CLK_FEED_LH4,1182,0.000,0.000
CLK_PMVIOB,CLK_FEED_NE2A0,1176,0.000,0.000
CLK_PMVIOB,CLK_FEED_ER1BEG3,1179,0.000,0.000
CLK_PMVIOB,CLK_FEED_NE4C3,1172,0.000,0.000
CLK_PMVIOB,CLK_FEED_NW4A3,1173,0.000,0.000
CLK_PMVIOB,CLK_FEED_NW2A3,1174,0.000,0.000
CLK_PMVIOB,CLK_FEED_NE4BEG3,1175,0.000,0.000
CLK_TERM,CLK_TERM_R_GCLK16,1235,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_LOGIC_OUTS0_1,1236,0.000,0.000
CMT_FIFO_L,CMT_IN_FIFO_Q36,1237,0.000,0.712
CMT_FIFO_L,CMT_IN_FIFO_ALMOSTFULL,1238,0.000,7.117
CMT_FIFO_L,CMT_IN_FIFO_FULL,1239,0.000,0.712
CMT_FIFO_L,CMT_IN_FIFO_EMPTY,1240,0.000,0.712
CMT_FIFO_L,CMT_IN_FIFO_ALMOSTEMPTY,1241,0.000,7.117
CMT_FIFO_L,CMT_OUT_FIFO_Q50,1242,0.000,0.712
CMT_FIFO_L,CMT_OUT_FIFO_SCANOUT3,1243,0.000,1.039
CMT_FIFO_L,CMT_OUT_FIFO_FULL,1244,0.000,0.712
CMT_FIFO_L,CMT_OUT_FIFO_EMPTY,1245,0.000,7.117
CMT_FIFO_L,CMT_IN_FIFO_SCANOUT3,1246,0.000,1.039
CMT_FIFO_L,CMT_IN_FIFO_D11,1247,0.000,0.856
CMT_FIFO_L,CMT_OUT_FIFO_D46,1248,0.000,0.712
CMT_FIFO_L,CMT_OUT_FIFO_RESET,1249,0.000,1.039
CMT_FIFO_L,CMT_OUT_FIFO_RDCLK,1250,0.000,9.959
CMT_FIFO_L,CMT_OUT_FIFO_RDEN,1251,0.000,4.460
CMT_FIFO_L,CMT_OUT_FIFO_SCANENB,1252,0.000,1.039
CMT_FIFO_L,CMT_OUT_FIFO_TESTMODEB,1253,0.000,1.039
CMT_FIFO_L,CMT_OUT_FIFO_TESTREADDISB,1254,0.000,1.039
CMT_FIFO_L,CMT_OUT_FIFO_TESTWRITEDISB,1255,0.000,1.039
CMT_FIFO_L,CMT_OUT_FIFO_WRCLK,1256,0.000,9.959
CMT_FIFO_L,CMT_OUT_FIFO_WREN,1257,0.000,1.713
CMT_FIFO_L,CMT_IN_FIFO_TESTREADDISB,1258,0.000,1.039
CMT_FIFO_L,CMT_IN_FIFO_SCANIN2,1259,0.000,1.039
CMT_FIFO_L,CMT_IN_FIFO_TESTMODEB,1260,0.000,1.039
CMT_FIFO_L,CMT_IN_FIFO_TESTWRITEDISB,1261,0.000,1.039
CMT_FIFO_L,CMT_IN_FIFO_WRCLK,1262,0.000,9.959
CMT_FIFO_L,CMT_IN_FIFO_WREN,1263,0.000,0.857
CMT_FIFO_L,CMT_IN_FIFO_RDCLK,1264,0.000,9.959
CMT_FIFO_L,CMT_IN_FIFO_RDEN,1265,0.000,0.857
CMT_FIFO_L,CMT_IN_FIFO_RESET,1266,0.000,1.039
CMT_FIFO_L,CMT_IN_FIFO_SCANENB,1267,0.000,1.039
CMT_FIFO_L,CMT_FIFO_L_IMUX7_7,1268,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_CLK1_7,1269,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_PHASER_WRCLK,1270,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_PHASER_RDENABLE,1271,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_PHASER_RDCLK,1272,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_PHASER_WRENABLE,1273,0.000,0.000
CMT_FIFO_L,CMT_FIFO_SE2A1_10,1274,317.510,22.067
CMT_FIFO_L,CMT_FIFO_NW4END1_5,1275,317.510,18.000
CMT_FIFO_L,CMT_FIFO_NW4A3_11,1276,317.510,18.000
CMT_FIFO_L,CMT_FIFO_NE4BEG3_0,1277,317.510,18.000
CMT_FIFO_L,CMT_FIFO_PHASER_TO_IO_ICLK_4,1278,0.000,0.000
CMT_FIFO_L,CMT_FIFO_PHASER_TO_IO_ICLKDIV_8,1279,0.000,0.000
CMT_FIFO_L,CMT_FIFO_PHASER_TO_IO_OCLK1X_0,1280,0.000,0.000
CMT_FIFO_L,CMT_FIFO_PHASER_TO_IO_OCLKDIV_0,1281,0.000,0.000
CMT_FIFO_L,CMT_FIFO_NE4C1_0,1282,317.510,18.000
CMT_FIFO_L,CMT_FIFO_NE2A3_11,1283,317.510,22.067
CMT_FIFO_L,CMT_FIFO_MONITOR_N_11,1284,0.000,0.000
CMT_FIFO_L,FIFO_DQS_IOTOPHASER_66,1285,0.000,0.000
CMT_FIFO_L,CMT_FIFO_NW2A3_5,1286,317.510,22.067
CMT_FIFO_L,CMT_FIFO_WW2END3_2,1287,317.510,22.067
CMT_FIFO_L,CMT_FIFO_WW4A0_0,1288,317.510,18.000
CMT_FIFO_L,CMT_FIFO_WW2A0_4,1289,317.510,22.067
CMT_FIFO_L,CMT_FIFO_WR1END3_6,1290,317.510,25.000
CMT_FIFO_L,CMT_FIFO_WW4END0_9,1291,317.510,18.000
CMT_FIFO_L,CMT_FIFO_WW4C3_11,1292,317.510,18.000
CMT_FIFO_L,CMT_FIFO_EE2A0_0,1293,317.510,22.067
CMT_FIFO_L,CMT_FIFO_WW4B2_0,1294,317.510,18.000
CMT_FIFO_L,CMT_FIFO_SE4C3_11,1295,317.510,18.000
CMT_FIFO_L,CMT_FIFO_SW2A0_0,1296,317.510,22.067
CMT_FIFO_L,CMT_FIFO_SW4A0_0,1297,317.510,18.000
CMT_FIFO_L,CMT_FIFO_SE4BEG1_2,1298,317.510,18.000
CMT_FIFO_L,CMT_FIFO_WL1END1_6,1299,317.510,25.000
CMT_FIFO_L,CMT_FIFO_SW4END3_9,1300,317.510,18.000
CMT_FIFO_L,CMT_FIFO_LH3_8,1301,15.190,60.260
CMT_FIFO_L,CMT_FIFO_ER1BEG2_8,1302,317.510,25.000
CMT_FIFO_L,CMT_FIFO_L_BYP7_8,1303,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_CTRL1_6,1304,0.000,0.000
CMT_FIFO_L,CMT_FIFO_L_FAN0_0,1305,0.000,0.000
CMT_FIFO_L,CMT_FIFO_EE4A1_8,1306,317.510,18.000
CMT_FIFO_L,CMT_FIFO_EE2BEG3_11,1307,317.510,22.067
CMT_FIFO_L,CMT_FIFO_EE4B1_2,1308,317.510,18.000
CMT_FIFO_L,CMT_FIFO_EE4C3_8,1309,317.510,18.000
CMT_FIFO_L,CMT_FIFO_EL1BEG0_0,1310,317.510,25.000
CMT_FIFO_L,CMT_FIFO_EE4BEG0_8,1311,317.510,18.000
CMT_FIFO_R,CMT_FIFO_L_LOGIC_OUTS0_1,1236,0.000,0.000
CMT_FIFO_R,CMT_IN_FIFO_Q36,1237,0.000,0.712
CMT_FIFO_R,CMT_IN_FIFO_ALMOSTFULL,1238,0.000,7.117
CMT_FIFO_R,CMT_IN_FIFO_FULL,1239,0.000,0.712
CMT_FIFO_R,CMT_IN_FIFO_EMPTY,1240,0.000,0.712
CMT_FIFO_R,CMT_IN_FIFO_ALMOSTEMPTY,1241,0.000,7.117
CMT_FIFO_R,CMT_OUT_FIFO_Q50,1242,0.000,0.712
CMT_FIFO_R,CMT_OUT_FIFO_SCANOUT3,1243,0.000,1.039
CMT_FIFO_R,CMT_OUT_FIFO_FULL,1244,0.000,0.712
CMT_FIFO_R,CMT_OUT_FIFO_EMPTY,1245,0.000,7.117
CMT_FIFO_R,CMT_IN_FIFO_SCANOUT3,1246,0.000,1.039
CMT_FIFO_R,CMT_IN_FIFO_D11,1247,0.000,0.856
CMT_FIFO_R,CMT_OUT_FIFO_D46,1248,0.000,0.712
CMT_FIFO_R,CMT_OUT_FIFO_RESET,1249,0.000,1.039
CMT_FIFO_R,CMT_OUT_FIFO_RDCLK,1250,0.000,9.959
CMT_FIFO_R,CMT_OUT_FIFO_RDEN,1251,0.000,4.460
CMT_FIFO_R,CMT_OUT_FIFO_SCANENB,1252,0.000,1.039
CMT_FIFO_R,CMT_OUT_FIFO_TESTMODEB,1253,0.000,1.039
CMT_FIFO_R,CMT_OUT_FIFO_TESTREADDISB,1254,0.000,1.039
CMT_FIFO_R,CMT_OUT_FIFO_TESTWRITEDISB,1255,0.000,1.039
CMT_FIFO_R,CMT_OUT_FIFO_WRCLK,1256,0.000,9.959
CMT_FIFO_R,CMT_OUT_FIFO_WREN,1257,0.000,1.713
CMT_FIFO_R,CMT_IN_FIFO_TESTREADDISB,1258,0.000,1.039
CMT_FIFO_R,CMT_IN_FIFO_SCANIN2,1259,0.000,1.039
CMT_FIFO_R,CMT_IN_FIFO_TESTMODEB,1260,0.000,1.039
CMT_FIFO_R,CMT_IN_FIFO_TESTWRITEDISB,1261,0.000,1.039
CMT_FIFO_R,CMT_IN_FIFO_WRCLK,1262,0.000,9.959
CMT_FIFO_R,CMT_IN_FIFO_WREN,1263,0.000,0.857
CMT_FIFO_R,CMT_IN_FIFO_RDCLK,1264,0.000,9.959
CMT_FIFO_R,CMT_IN_FIFO_RDEN,1265,0.000,0.857
CMT_FIFO_R,CMT_IN_FIFO_RESET,1266,0.000,1.039
CMT_FIFO_R,CMT_IN_FIFO_SCANENB,1267,0.000,1.039
CMT_FIFO_R,CMT_FIFO_L_IMUX7_7,1268,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_CLK1_7,1269,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_PHASER_WRCLK,1270,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_PHASER_RDENABLE,1271,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_PHASER_RDCLK,1272,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_PHASER_WRENABLE,1273,0.000,0.000
CMT_FIFO_R,CMT_FIFO_SE2A1_10,1274,317.510,22.067
CMT_FIFO_R,CMT_FIFO_NW4END1_5,1275,317.510,18.000
CMT_FIFO_R,CMT_FIFO_NW4A3_11,1276,317.510,18.000
CMT_FIFO_R,CMT_FIFO_NE4BEG3_0,1277,317.510,18.000
CMT_FIFO_R,CMT_FIFO_PHASER_TO_IO_ICLK_4,1278,0.000,0.000
CMT_FIFO_R,CMT_FIFO_PHASER_TO_IO_ICLKDIV_8,1279,0.000,0.000
CMT_FIFO_R,CMT_FIFO_PHASER_TO_IO_OCLK1X_0,1280,0.000,0.000
CMT_FIFO_R,CMT_FIFO_PHASER_TO_IO_OCLKDIV_0,1281,0.000,0.000
CMT_FIFO_R,CMT_FIFO_NE4C1_0,1282,317.510,18.000
CMT_FIFO_R,CMT_FIFO_NE2A3_11,1283,317.510,22.067
CMT_FIFO_R,CMT_FIFO_MONITOR_N_11,1284,0.000,0.000
CMT_FIFO_R,FIFO_DQS_IOTOPHASER_66,1285,0.000,0.000
CMT_FIFO_R,CMT_FIFO_NW2A3_5,1286,317.510,22.067
CMT_FIFO_R,CMT_FIFO_WW2END3_2,1287,317.510,22.067
CMT_FIFO_R,CMT_FIFO_WW4A0_0,1288,317.510,18.000
CMT_FIFO_R,CMT_FIFO_WW2A0_4,1289,317.510,22.067
CMT_FIFO_R,CMT_FIFO_WR1END3_6,1290,317.510,25.000
CMT_FIFO_R,CMT_FIFO_WW4END0_9,1291,317.510,18.000
CMT_FIFO_R,CMT_FIFO_WW4C3_11,1292,317.510,18.000
CMT_FIFO_R,CMT_FIFO_EE2A0_0,1293,317.510,22.067
CMT_FIFO_R,CMT_FIFO_WW4B2_0,1294,317.510,18.000
CMT_FIFO_R,CMT_FIFO_SE4C3_11,1295,317.510,18.000
CMT_FIFO_R,CMT_FIFO_SW2A0_0,1296,317.510,22.067
CMT_FIFO_R,CMT_FIFO_SW4A0_0,1297,317.510,18.000
CMT_FIFO_R,CMT_FIFO_SE4BEG1_2,1298,317.510,18.000
CMT_FIFO_R,CMT_FIFO_WL1END1_6,1299,317.510,25.000
CMT_FIFO_R,CMT_FIFO_SW4END3_9,1300,317.510,18.000
CMT_FIFO_R,CMT_FIFO_LH3_8,1301,15.190,60.260
CMT_FIFO_R,CMT_FIFO_ER1BEG2_8,1302,317.510,25.000
CMT_FIFO_R,CMT_FIFO_L_BYP7_8,1303,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_CTRL1_6,1304,0.000,0.000
CMT_FIFO_R,CMT_FIFO_L_FAN0_0,1305,0.000,0.000
CMT_FIFO_R,CMT_FIFO_EE4A1_8,1306,317.510,18.000
CMT_FIFO_R,CMT_FIFO_EE2BEG3_11,1307,317.510,22.067
CMT_FIFO_R,CMT_FIFO_EE4B1_2,1308,317.510,18.000
CMT_FIFO_R,CMT_FIFO_EE4C3_8,1309,317.510,18.000
CMT_FIFO_R,CMT_FIFO_EL1BEG0_0,1310,317.510,25.000
CMT_FIFO_R,CMT_FIFO_EE4BEG0_8,1311,317.510,18.000
CMT_PMV,CMT_PMV_NW2A3,1312,317.510,22.067
CMT_PMV,CMT_PMV_NE2A2,1313,317.510,22.067
CMT_PMV,CMT_PMV_NE4BEG0,1314,317.510,18.000
CMT_PMV,CMT_PMV_NE4C0,1315,317.510,18.000
CMT_PMV,CMT_PMV_NW4A0,1316,317.510,18.000
CMT_PMV,CMT_PMV_NW4END0,1317,317.510,18.000
CMT_PMV,CMT_PMV_SE2A0,1318,317.510,22.067
CMT_PMV,CMT_PMV_SE4BEG0,1319,317.510,18.000
CMT_PMV,CMT_PMV_LOGIC_OUTS13,1320,0.000,0.000
CMT_PMV,CMT_PMV_MONITOR_N,1321,0.000,0.000
CMT_PMV,CMT_PMV_WW4B3,1322,317.510,18.000
CMT_PMV,CMT_PMV_WW2A2,1323,317.510,22.067
CMT_PMV,CMT_PMV_WW2END0,1324,317.510,22.067
CMT_PMV,CMT_PMV_WW4A0,1325,317.510,18.000
CMT_PMV,CMT_PMV_WW4C0,1326,317.510,18.000
CMT_PMV,CMT_PMV_WW4END0,1327,317.510,18.000
CMT_PMV,L_TERM_INT_PHASER_TO_IO_ICLK,1328,0.000,0.000
CMT_PMV,L_TERM_INT_PHASER_TO_IO_ICLKDIV,1329,0.000,0.000
CMT_PMV,L_TERM_INT_PHASER_TO_IO_OCLK,1330,0.000,0.000
CMT_PMV,L_TERM_INT_PHASER_TO_IO_OCLK1X_90,1331,0.000,0.000
CMT_PMV,L_TERM_INT_PHASER_TO_IO_OCLKDIV,1332,0.000,0.000
CMT_PMV,CMT_PMV_SW4A3,1333,317.510,18.000
CMT_PMV,CMT_PMV_SE4C0,1334,317.510,18.000
CMT_PMV,CMT_PMV_SW2A0,1335,317.510,22.067
CMT_PMV,CMT_PMV_LH12,1336,15.190,60.260
CMT_PMV,CMT_PMV_SW4END0,1337,317.510,18.000
CMT_PMV,CMT_PMV_WL1END0,1338,317.510,25.000
CMT_PMV,CMT_PMV_WR1END0,1339,317.510,25.000
CMT_PMV,CMT_PMV_ER1BEG2,1340,317.510,25.000
CMT_PMV,CMT_PMV_EE4BEG1,1341,317.510,18.000
CMT_PMV,CMT_PMV_EE4C0,1342,317.510,18.000
CMT_PMV,CMT_PMV_EL1BEG0,1343,317.510,25.000
CMT_PMV,CMT_PMV_FAN0,1344,0.000,0.000
CMT_PMV,CMT_PMV_IMUX0,1345,0.000,0.000
CMT_PMV,CMT_PMV_EE2A2,1346,317.510,22.067
CMT_PMV,CMT_PMV_BYP1,1347,0.000,0.000
CMT_PMV,CMT_PMV_CLK0,1348,0.000,0.000
CMT_PMV,CMT_PMV_CTRL0,1349,0.000,0.000
CMT_PMV,CMT_PMV_EE2BEG0,1350,317.510,22.067
CMT_PMV,CMT_PMV_EE4A0,1351,317.510,18.000
CMT_PMV,CMT_PMV_EE4B0,1352,317.510,18.000
CMT_PMV_L,CMT_PMV_NW2A3,1312,317.510,22.067
CMT_PMV_L,CMT_PMV_NE2A2,1313,317.510,22.067
CMT_PMV_L,CMT_PMV_NE4BEG0,1314,317.510,18.000
CMT_PMV_L,CMT_PMV_NE4C0,1315,317.510,18.000
CMT_PMV_L,CMT_PMV_NW4A0,1316,317.510,18.000
CMT_PMV_L,CMT_PMV_NW4END0,1317,317.510,18.000
CMT_PMV_L,CMT_PMV_SE2A0,1318,317.510,22.067
CMT_PMV_L,CMT_PMV_SE4BEG0,1319,317.510,18.000
CMT_PMV_L,CMT_PMV_LOGIC_OUTS13,1320,0.000,0.000
CMT_PMV_L,CMT_PMV_MONITOR_N,1321,0.000,0.000
CMT_PMV_L,CMT_PMV_WW4B3,1322,317.510,18.000
CMT_PMV_L,CMT_PMV_WW2A2,1323,317.510,22.067
CMT_PMV_L,CMT_PMV_WW2END0,1324,317.510,22.067
CMT_PMV_L,CMT_PMV_WW4A0,1325,317.510,18.000
CMT_PMV_L,CMT_PMV_WW4C0,1326,317.510,18.000
CMT_PMV_L,CMT_PMV_WW4END0,1327,317.510,18.000
CMT_PMV_L,L_TERM_INT_PHASER_TO_IO_ICLK,1328,0.000,0.000
CMT_PMV_L,L_TERM_INT_PHASER_TO_IO_ICLKDIV,1329,0.000,0.000
CMT_PMV_L,L_TERM_INT_PHASER_TO_IO_OCLK,1330,0.000,0.000
CMT_PMV_L,L_TERM_INT_PHASER_TO_IO_OCLK1X_90,1331,0.000,0.000
CMT_PMV_L,L_TERM_INT_PHASER_TO_IO_OCLKDIV,1332,0.000,0.000
CMT_PMV_L,CMT_PMV_SW4A3,1333,317.510,18.000
CMT_PMV_L,CMT_PMV_SE4C0,1334,317.510,18.000
CMT_PMV_L,CMT_PMV_SW2A0,1335,317.510,22.067
CMT_PMV_L,CMT_PMV_LH12,1336,15.190,60.260
CMT_PMV_L,CMT_PMV_SW4END0,1337,317.510,18.000
CMT_PMV_L,CMT_PMV_WL1END0,1338,317.510,25.000
CMT_PMV_L,CMT_PMV_WR1END0,1339,317.510,25.000
CMT_PMV_L,CMT_PMV_ER1BEG2,1340,317.510,25.000
CMT_PMV_L,CMT_PMV_EE4BEG1,1341,317.510,18.000
CMT_PMV_L,CMT_PMV_EE4C0,1342,317.510,18.000
CMT_PMV_L,CMT_PMV_EL1BEG0,1343,317.510,25.000
CMT_PMV_L,CMT_PMV_FAN0,1344,0.000,0.000
CMT_PMV_L,CMT_PMV_IMUX0,1345,0.000,0.000
CMT_PMV_L,CMT_PMV_EE2A2,1346,317.510,22.067
CMT_PMV_L,CMT_PMV_BYP1,1347,0.000,0.000
CMT_PMV_L,CMT_PMV_CLK0,1348,0.000,0.000
CMT_PMV_L,CMT_PMV_CTRL0,1349,0.000,0.000
CMT_PMV_L,CMT_PMV_EE2BEG0,1350,317.510,22.067
CMT_PMV_L,CMT_PMV_EE4A0,1351,317.510,18.000
CMT_PMV_L,CMT_PMV_EE4B0,1352,317.510,18.000
CMT_TOP_L_LOWER_B,CMT_L_LOWER_B_CLK_PERF0,1353,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_TOP_OCLKDIV_11,663,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_TOP_LOGIC_OUTS_L_B7_3,1354,0.000,0.000
CMT_TOP_L_LOWER_B,MMCM_CLK_FREQ_BB_NS2,1355,0.000,0.000
CMT_TOP_L_LOWER_B,MMCMOUT_CLK_FREQ_BB_0,1068,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_L_LOWER_B_CLK_MMCM9,1356,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_PHASER_A_OCLK_TOIOI,1357,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_MMCM_PHYCTRL_SYNC_BB_UP,1358,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_L_LOWER_B_CLK_IN3_INT,1359,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_CLKFBOUT2IN,1360,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_L_LOWER_B_CLK_FREQ_BB3,1361,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_TESTOUT13,1362,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_CLKINSTOPPED,1363,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_LOCKED,1364,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DO6,1365,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DRDY,1366,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_PSDONE,1367,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_CLKFBSTOPPED,1368,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_TMUXOUT,1369,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_CLKINSEL,1370,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DCLK,1371,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DADDR6,1372,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DEN,1373,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_CLKFBIN,1374,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_CLKIN1,1375,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DI10,1376,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_DWE,1377,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_PSCLK,1378,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_PSEN,1379,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_PSINCDEC,1380,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_PWRDWN,1381,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_LR_LOWER_B_MMCM_RST,1382,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_MMCM_PHASER_OUT_B_OCLKDIV,1383,0.000,0.000
CMT_TOP_L_LOWER_B,CMT_MMCM_PHASER_OUT_B_OCLK,1384,0.000,0.000
